nickname,review,star,product_name,price,discount_pct,review_count,view_count,sales_count
예의바른로마쪼리,"환절기에 입기 좋아요
환절기에 입기 좋아요
환절기에 입기 좋아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정겨운대치동모던,얼른 입고 나들니가야겠네요.너무 이쁘게 입을게요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
연주합시다,"깔끔하게 아주 잘만들어진 자켓인게 느껴져요. 처음에 라지
주문했다가 좀 큰거같아서 한치수 다운했늗데 딱 제가 원하는 핏이 나와서 아주 만족합니다><",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
케이트82,"원단이 너무탄탄하고 좋아요
얇은원단아니여서 진짜 가격대비 비싸보여요
슬랙스도 사야겠어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
뿌링클클,급하게 중요한자리가 있어 구입했는데 가격대비 너무 맘에 듭니다!! S사이즈 딱 맞을까봐 걱정했는데 오버핏으로 딱 이쁩니다~ 기장도 엉덩이를 가려서 부담스럽지않아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
키치윤,진짜 퀄리티 장난 아님 싼티나는 블레이저 사지말고 다들 제블 무탠다드 사세요.. 퀄자체가 다름,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
피타리,맘에들고 너무편해요! 가성비 최고임. 진짜 또사고싶음,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
뇽베뉴,"너무 예뻐요 ㅎㅎ 고민 많이 했는데, 면접복으로도 일상에서도 잘 입을 것 같아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
미묘한을지로쇼핑,원하던스타일의 오버핏 블레이저 너무 맘에 드네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
연주합시다,라지 구매했다가 한사이즈 다운해도 되겠다 싶어서 교환했어요! 딱 맞는게 좋으시명 엠으로 가시고 넉넉하게 좋으시면 라지로 구매하시면 될거같아요!! 옷 만듬새는 무탠다드 답게 아주 좋아요👍,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
월급날통장털어,면접때문에 급하게 구매한건데 잘 입었어요! 근데 150초반한테는 너무 길어서 다리가 많이 짧아보이긴했습니다ㅠ 그래도 편하게 잘 입었어요 원피스랑 입으면 괜찮알 거 같긴해요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
gyimda,약간 꾸안꾸 코디하고 싶다? 이거 정말 강추합니다 어떤 청바지든 무난하게 어울려서 입기 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
lilRy,"사이즈 정말 크게 나왔넹
66이신분들 미디엄 사도 될둣해유",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
결정적인인도샘플,"첫구매로 골랐습니다.
기본템으로 딱 좋아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
멋스러운성수론칭,"완전 맞춤복이예요~~
너무 맘에 들어요~~
친구가 추천해줘서",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
당당한호이안시계,"기본템 너무 예뻐요. 여기저기 매치하기 좋아요ㅎ
반신반의하면서 샀는데 굿굿",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
당당한호이안시계,"루즈핏이에요. 키가 좀 작아 태가 나지 않지만 재질과 핏 모두 기대이상이에요
검정색이라 휘뚜루마뚜루템이네요
잘 입을게용",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
2안나,가격너무좋고 옷 퀄리티 좋아요 생긱보다사이즈커요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
2020년9월,베이지 구매하고 너무 마음에들어서 블랙도 구매했는데 정사이즈로 구매하면 딱이에요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Qp10173,너무 좋아요 핏도 예쁘고 길이도 넉넉하고 어디에 입어도 괜찮은 거 같아요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
비범한코랄청바지,어깨패드가 자연스럽게 들어가있어서 핏이 이뻐욤,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
바람직한종로백팩,"원래 XL 입는데 너무 커서 M으로 바꿨는데 그래도 넉넉했어요
가격에 비해 옷 품질이 좋아요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
알갱쓰,"아직 추워서 못입구 있는데
핏이며 너무 맘에 드는걸요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
4_0,생각보다 넉넉하고 총기장이 엉덩이 덮고도 남을정도로 길어서 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
리크피,세미 오버핏으로 입기 딱 좋았어요. 클래식한 느낌으로 예뻐요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
김퍼플,면접때 입을 자켓이 필요해서 찾다가 쇼핑몰보다는 무탠다드 상품이 퀄리티적으로 더 좋을거같아서 구매했는데 가격도 너무 좋고 일단 소재가 탄탄한거같아서 좋습니다 제 키가 161인데 기장은 엉덩이 가리는 기장이구요 팔이 좀 길어서 m사이즈 샀어도 괜찮았을거같아요 오버핏이긴합니다 여러스타일로 입어볼거같아요 베이지도 구매할까 생각중입니다!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
클래식한마포마켓,"너무 완벽해요
매번 사야된다고 생각하고 실천한 적이 없었는데
이번에 무신사에서 입어보고 마음에 들어서 구입했어요 ㅎㅎ",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Gnggngkg,xs 세미오버핏이라 그래서 s 구매했어요 길이가 긴 편이긴한데 폼은 괜찮아요 오버핏으로 다 잘 입을 수 있을듯!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Gnggngkg,예뻐요 너무 정장스럽지 않은 오버핏 자켓이라서 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
gghh210,블레이저 중에 기본템으로 좋아요 하나쯤 있어야하니까 굿,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
요를레이얌,재질도 맘에 들고 가격에 비해 퀄리티 너무 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
기부미머니,딱 알맞고 좋습니당 어디든 매치하기 쉬워서 좋아요!!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
친절한독일꽃무늬,"아무대나 매치하기 좋아용 
출근룩에도 일상룩에도 굿굿",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
허니버니K,"봄에 입을 출근복이 필요해서 샀는데, 필수 기본아이템이라 교복이 될거 같아요. 오버핏이라 안에 두꺼운거 니트나 가디건이랑 입으니 요즘도 입을수 있어요.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
고마운파랑긱시크,"살짝 얇긴 하지만 지금 계절에 입기 딱좋아요~! 
다른 색도 추가 구입했습니다!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
희미한대구미니멀,정장핏인데 좀 여유로운 느낌이라 회사 데일리 출근룩으로 좋아용,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
피곤한보라색가방,가격도 좋고 핏도 맘에 딱 들어요 봄가을에 입기 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
강렬한신사안경테,간절기에 입기 좋은 두께에요 엉덩이 가리는 기장이고 캐주얼하게 입기 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
낮은강남보그,"사이즈가 넉넉하고 촉감이 부드러워요
무난한 검정색으로 구입했어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
seulbi5,"핏하게 입을수잇어서 좋아요
착용감도 좋고 배송도 정말 빠릅니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
TwinkleAbby,적당한 오버핏이라서 좋아요 좀 길어서 2센치정도만 짧았으면..,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
훈궁댕이,"어머니 결혼식장에 입으려고 급하게 구매했습니다.
요즘 핏이라고 좋아하시고 잘 어울리셨습니당",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
미묘한분홍룩북,핑크 구매후 블랙추가 구입했어요^^ 데일리 자켓으로 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
행복한홍대팬츠,"무신사 스탠다드 제품 처음 사봤는데 마음에 들어요.
캐주얼 하게 청바지랑 입었을 때 예쁜 자켓 사고 싶어서 후기 열심히 보면서 알아봤는데, 여기가 제일 나은 것 같더라구요. 다른 곳에서 파는 건 길이가 아쉬웠는데, 이번에 산 자켓은 길이나 품이 딱 예쁘게 떨어지는 오버핏이라서 좋아요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
탱탱탱2,포장도 마음에들고 옷도 예뿌네요~오버핏 과하지않고 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
쿠폴라,사이즈 넉넉하니 편하고 예뻐요. 출근룩으로 손이 많이 갈 블레이저입니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
n1212,아직입진않았지만 봄되면 입어야 할거 가타요 예뻐요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
딸기맛강아지,역시 무탠다드가 핏도 이쁘게 나오고 재질도 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
따뜻한프라하라펠,"갖고 있는 오버사이즈 자켓 중 가장 마음에 들어요
길이감 소재 모두 괜찮네요",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
쇼핑중독자다,"가격대비 퀄리티 너무 좋아요 
66사이즈인데 m사이즈 적당한 오버핏으로 좋네요
기본 스타일이라 세일할때 마련해 두려고 샀어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
오차즈케ㅔ,기존에 있던 베이식 블레이저가 너무 면접핏이라 평소에 캐주얼하게 입으려고 오버핏으로 샀는데 딱 좋은 것 같습니다 굿굿,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
a840731,"청바지에 입어주니 예쁩니다
다음엔 원피스에 같이 입어보겠습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
쿠폴라,오프라인 매장에서 입어봤었는데 집에 와서도 사야겠다 싶어서 출근룩으로 구매했어요. 키 173cm에 보통 체형인데 L사이즈 딱 좋아요. 오버사이즈 너무 크지 않고 활동성 있게 낙낙합니다. 저처럼 움직이기 편한거 좋아하고 일자핏같은거 좋아하시면 L하시면 될듯해요. M은 정사이즈에서 역간 더 낙낙한 느낌이지 싶네요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
민주녕,아주 무난하고 멋져요 봄까지 입기 좋겠습니다 화이팅,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밍끠끠,오 가격대비 싼티 안나고 흐물렁거리지않고 다림질 잘 되어서 옴 맘에듬! 어깨너무 남는거 싫어서 이 사이즈로 샀는데 딱 맞음!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밍찡0226,낙낙한 오버핏 사이즈 막 입기 괜찮네요. 키랑 덩치가 좀 잇어서 라지햇는데 여유있게 이쁩니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
홍키다,진짜 인기 있는 이유를 알겠네요! 가격도 좋고 퀄리티도 좋고 디자인도 딱 깔끔해서 평소 봄가을 자켓은 물론 격식 있는 자리에도 잘 입을듯요!^^~~~ 저는 살이 많이 쪄서 엄청 오버핏은 아니고 적당한 오버핏이였어요ㅎ,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
다연찌,베이직이랑 둘 다 입어봤는데 베이직은 팔통이 좁게나와서 정말 단정한 느낌이 강했고 오버사이즈는 캐쥬얼한 느낌이였어요! 너무 오버핏한 느낌보다 단정한 느낌이 살짝은 있었으면 해서 s사이즈 구매했고 잘 맞아요!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
청량한터키투피스,"아니진심 너무이뻐여ㅜ
사이즈 오버핏으로 딱이고 재질도 너무좋아요",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
관대한두바이룩북,퀄리티 진짜 최고네요~ 유행안타고 손이 잘갈것같은옷이예ㅣ요~^^,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
지유여엉,사이즈가 넉넉..한건아닌거같은데 핏도좋고 가성비가좋은거같아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
시원한제주코디맵,"S와M사이즈 고민하다가 M으로 주문했어요!
낙낙하고 어깨도 적당히 넓어보여서 핏 너무 이뻐요
오버핏으로 루즈하게 입고싶던거라..너무 좋아요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
예쁜남이섬래플,"봄에 입으려고 샀어요. 아직 입고나가진 못했는데 
착장해보니 오버핏 너무 예뻐요.
166cm 기장 엉덩이 덮어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
꾸궁꾸,편하게 입습니다 기본템이라 아주 무난해요 재질도 나쁘지않아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
glisten,"면접볼때 입으려고 구매했습니다.
오버핏 생각했었는데 역시 단추 잠궈도 넉넉하네요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
아마레_00,예뻐요 !오버핏으로 봄에 입을 기본템 입이더!!무신사 퀄리티 좋네요 !,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
jeje113,"먼지 좀 붙는거 제외하면 탄탄하고 예쁘게 입기
딱 좋아요 봄에 교복처럼 입기 좋은 옷",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
무지개t,"편하게 입기 좋아요
딱 제가 원하는 핏이 나오네요 
굿 굿",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
명백한파리슬림,제 키에 딱 예쁘게 맞아요~ 봄가을용으로 추천합니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
예쁜판교집업,"배송 진짜빠르고 핏 너무 이뻐요ㅠㅠ
루즈핏 딱 제가 원하던핏이에요 
한치수 크게 샀는데 완전맘에들어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
밍똥꼬온니,"한 쪽 겨드랑이 봉제선이 어긋나고 다리미 자국이 빛반사로 허옇게 보이지만 가격이 저렴하니 큰 불만 없이 품습니다ㅎㅎ
어깨패드는 없어요! 얇게있는건가? 암튼 패드없어서 좋네용 생각보다 박시하진 않아요",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
해랑이야,"기본 자켓 찾았는데 잘샀어요
오버핏이지만 신체 사이즈 맞게 사니깐 딱 좋아요
기장은 살짝 긴듯해요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
움띠야이야,"기본 블레이저가 필요했는데 마침 여태 본 것 중 가장 크게 세일하길래 무탠다드 매장 방문해서 입어보고 주문했습니다.
베이직이랑 오버사이즈 중에 고민했는데 제가 키에 비해 워낙 어깨가 좁은 체형이라 베이직을 입으면 되려 상체가 너무 없어보이더라고요~ 오버사이즈해서 S하니 어깨보완이 되고 적당히 캐주얼하게, 클래식하게 활용 가능할 것 같습니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
온화한파리캔버스,"이쁘고 저렴하게 잘 샀습니다!
웬만한 자켓보다 좋아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
수줍은금색체크,매장에서 입어보고 마음에 쏙 들었는데 원하는 색상이 없어서 온라인에서 주문하게 되었어요. 두툼한 옷걸이에 걸려 구김 없이 배송되어서 더욱 만족스러웠습니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
풍선을타고,깔끔한 스타일 아무옷이나 잘어울릴것같아요 역시검정이에요,4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
뀨규뀨규,질 좋고 촥 떨어져요. 다만 팔길이가 조금 짧은 점이 아쉽.. s도 충분이 오버사이즈예요,4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정이닥,"쫌 크긴한데 이너를 여러장 입을수있어서 좋긴해요
따뜻할때 이너 얇게입으면 여유있겠고요
작은사이즈도 사야되나싶습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
강민성훈맘,원단도 조코 루즈핏이라 편하게 입기 조아요 다른색깔도 구매하고 싶어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정이닥,"가격이 좋은데 옷은 무난해서 맘에들어요
평소 블레이저는 입을 일이 없어서 갖추지않았는데
나이먹어가면서 혹시 입을 일이 생길까봐 하나 장만해봤어요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
jwoojhee,"역시 무신사 스탠다드..기본탬은 최고에요..
기대이상으로 맘에들어요...
어깨만 너무큰게 싫어서 상세사이즈 보면서",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
정교한신촌오프너,"배송도 빠르고 핏도 무난하게 이뻐요
과한 오버핏이 아니라 너무 부해보이지도 않습니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
43세ㅋ,"고급스러운 첫인상
블레이저를 처음 받아들었을 때, 기대 이상으로 고급스러웠습니다. 깊이 있는 블랙 컬러와 매트한 광택이 세련된 분위기를 자아내며, 원단은 부드러우면서도 탄탄한 느낌을 줍니다. 오버사이즈 핏이지만 과하지 않고 자연스럽게 흐르는 실루엣이 인상적이었고, 덕분에 어떤 스타일에도 손쉽게 매치할 수 있는 아이템이 되었습니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
경복궁뷰,실물이 사진에 안나와요 색 소라색같이 예쁩니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
아윤이닌,"배송은 중간 연휴가 있어서 좀 늦었지만 옷 너무 맘에 들어요! 제가 아우터를 크게 입는 걸 좋아해서 L사이즈 구매했는데 좀 핏하게 입는 거 좋아하시면 M 사이즈도 괜찮을 거 같아요
사계절 입을 수 있을 정도의 두께이고 겨울엔 겉에 아우터 하나만 걸치면 정말 예쁠것 같아요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
미묘한청록힙스터,블랙이라 먼지는 좀 붙지만 주름안생기는 소재이고 두루두루 잘 입을 수 있을 듯 합니다 기본 블레이저네요 디테일이나 마감 너무 훌륭해요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
a840731,"오호
168 60
미듐 사이즈 핏 넘 예쁘네요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
졍이뎡,사이즈 생각보단 안큰데 그래도 박시핏이에요 얼른 봄어ㅏ서 입고싶어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
공손한라임레더룩,"편하고 좋아요.
좋은제품 감사합니다. 잘입을게요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
블랙화이트킴,"와우 배송 빠른거에 너무 놀랐고 핏이 대박임 
저는 살이 급격히 찐 제 몸의 사이즈를 잘 모르는 상황인데 대강 나와있는 사이즈 치수 보고 간당 간당 해서 주문 했는대 88사이즈 아주 잘 맞고 날씬해보여요 최근 2-3번 입었는데 평소보다 날씬해보인다고 하네요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Brie91,"벙벙하긴한데 핏 좋고 예뻐요
마감도 좋네요
강추해요",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
401853,"어깨맞춰서 구매했고 세미오버핏으로 아주 잘맞습니다 원단 마감 좋은
가성비 극극ㄱㅡㄱ상 기본템. 정장 뭐살지모르면 무탠다드부터",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
401853,어깨맞춰서 구매했고 세미오버핏으로 아주 잘맞습니다 원단 마감 좋은 가성비 극극ㄱㅡㄱ상 기본템. 정장 뭐살지모르면 무탠다드부터.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
완벽한오렌지로브,생각보다 재질이 좋고 두툼해서 놀랐어요. 봄 가을에 아우터로 입기 딱 좋은 두께인 것 같슴다!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
핵심적인서초뮬,예뻐요 엄청 깔끔한 스타일이에요! 마음에 듭니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
개미는뚠뚠~,핏도예쁘고크기도편하고좋습니다. 사이즈도 표기그대로에요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
유유뮹,초봄에 입기에 두께감도 적당하고 핏도 적당한 오버핏이어서 만족스럽습니다. 다만 팔이 조금 길어서 그부분은 아쉬웠습니다.,4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
댄디한삼청동엣지,"핏 너무 예뻐요 키작녀인데s사니까 딱입니다
봄 가을용이에요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
0671,사이즈도 괜찮고 착용감도 괜찮고 다 좋아요. 다만 팔 길이가 조금 짧은 거 같네요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
yung_99,"이번 해에 블레이저 사려고 했는데 핏이 안맞아서
반품 3-4번씩했었어요..!!
그런데 무탠다드 블레이저는 핏이 저한테 딱 맞아떨어지네요!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Lauryn,"기존에 입던 자켓이랑 사이즈 비교해서 구매했는데 맘에 들어요~ 오버핏이긴한데 어깨쪽은 그렇게 큰 느낌은 아니네요
마감도 좋고 가격대비 만족이에요 ~ 다른컬러도 구매하려고합니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
돼지국빕,"배송이 ㄹㅇ 로켓배송임.. 
매장가서 입어보고 샀어요 
단정과 오버핏 그 사이라 좋음",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
allen choi,"두번째 구매 입니다.
좋은 가격에 좋은 제품으로 만족 합니다.",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
allen choi,두번째 구매 입니다. 좋은 가격에 좋은 제품 구매합니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
현명한합정로브,넉넉해요 후드티 입고도 괜찮아요 바지도 사야겠어요 금요일 저녁에 샀는데 토요일 오전에 왔네요 추천합니다.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
유니크한합정패치,"날 풀리면 여러모로 잘 입을 옷이에요
그리고 하나쯤은 가지고 있어야 할 옷이구요
너무너무 잘 산 옷입니다",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
흐뭇한크림볼캡,"이뿝니다. 아 근데 팔이 좀 울어요. 뭔말인지 아시죠..?
무튼 근데 그거 빼곤 다 오키!??",4.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
별더쿠,깔끔하게 입을 수 있어서 좋습니다 길이도 괜찮네요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
내 장바구니는 나의 텅장이,가격에 비해 진짜 퀄 좋아여 에이블리 지그재그에서 4만원주고 살빠엔 걍 얼마 더 얹어서 무탠다드 삼 ㄹㅇ로!!!! 그리고 옷걸이에 걸어서 큰 박스에 안 접고 보내줄줄은 몰랐다 감사합니다 안꾸겨지고 오티때 잘 입었어요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
인연11,블레이저는 국룰이죠 꼭필요한탬. 신학기준비로구입. 스타일최고 상품질최곱니다,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
상냥한카키바지,블랙 구매 후 너무 맘에 들어 다른색도 구입했어요. 너무 맘에 듭니다!👍,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Dully40,하나도 구김없이 왔어요. 팬츠만 샀다가 질이 괜찮아서 재킷도 구매합니다. 같이 입으면 세트네요 품도 적당하고 키가 작아서 작은 사이즈로 구매했어요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
환한미국캡슐,171에 58키로인데 라지로 시키니까 딱 적당하게 오버핏으로 나와서 좋아요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
청록모카신,여기저기 휘뚜루마뚜루 입기 딱 좋은것같습니다 굳,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
청록모카신,포장도 잘되어서 오고 질도 좋아보립니다 기대돼요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
Blessed_,마음에 들어요 ㅎㅎ 적당히 오버핏입니다! 안에 약간 두꺼운 것도 가능해요,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
수박조아ㅏ,핏너무 이쁘구 원하던 스타일입니다아ㅏ 고민하지마시구 사세용!!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
모호한서울조끼,"생각했던것보다 품질이 더 좋아서 재구매의사 100%입니다!
약간 스테디 느낌이라 계속 판매하실 것 같아 입어보고 괜찮으면
다른 색상으로 여러벌 구매예정입니다!",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
리크피,어디에나 툭 걸치기 좋은 블레이저에요. 다가오는 봄에 입으려고 장만했어요. 질도 좋고 마음에 들어요.,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
리크피,심플한 핏 좋은 블레이저에요. 저는 오버핏보다 정핏으로 입고 싶어서 xs사이즈로 구매했어요. 저한테 어깨선이 딱 맞아요. 봄에 입을 예정입니다!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
ggang03,사이즈 고민 많이 했는데 다행이 잘 맞아요. 핏도 이쁘고 배송도 빨라요. 가격대비 짱.!,5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
ggang03,"XL랑 L 고민 많이 했는데, 다행히 라지도맞네요 ㅎㅎ근데 팔통은 리뷰대로 좀 작은 거 같아요. 핏은 너무 예뻐요",5.0,우먼즈 오버사이즈 블레이저 [블랙],79690,5,12556,50000,40000
